Id,Condition,Label,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,ScaleX,ScaleY,ScaleZ,Label,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,ScaleX,ScaleY,ScaleZ
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
